encoder_class_id,reference_kind,role_name,semantic_term,slot,slot_index,support_F_and_A_V1_train,support_F_train
76289,constant,,"lit:""170""^^<http://www.w3.org/2001/XMLSchema#decimal>",del_subject,3,0,0
84417,constant,,"lit:""1700-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
76492,constant,,"lit:""174""^^<http://www.w3.org/2001/XMLSchema#decimal>",del_subject,3,0,0
88873,constant,,"lit:""1750-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
84035,constant,,"lit:""1754-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
79646,constant,,"lit:""176""^^<http://www.w3.org/2001/XMLSchema#decimal>",del_subject,3,0,0
84991,constant,,"lit:""1761-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
79438,constant,,"lit:""1763""",del_subject,3,0,0
83843,constant,,"lit:""1763-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
77485,constant,,"lit:""1766-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
85825,constant,,"lit:""1769-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
75405,constant,,"lit:""177""^^<http://www.w3.org/2001/XMLSchema#decimal>",del_subject,3,0,0
85922,constant,,"lit:""1770-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
81890,constant,,"lit:""1777-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
82123,constant,,"lit:""1780-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
85585,constant,,"lit:""1785-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
83863,constant,,"lit:""1789-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
87248,constant,,"lit:""1790-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
86017,constant,,"lit:""1793-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
85133,constant,,"lit:""1795-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
88726,constant,,"lit:""1797-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
74621,constant,,"lit:""18""^^<http://www.w3.org/2001/XMLSchema#decimal>",del_subject,3,0,0
75758,constant,,"lit:""180""^^<http://www.w3.org/2001/XMLSchema#decimal>",del_subject,3,0,0
84639,constant,,"lit:""1800-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
79151,constant,,"lit:""1802-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
83842,constant,,"lit:""1805-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
86871,constant,,"lit:""1806-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
77655,constant,,"lit:""1809-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
82892,constant,,"lit:""1810-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
85153,constant,,"lit:""1813-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
76467,constant,,"lit:""1814-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
84602,constant,,"lit:""1815-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
81682,constant,,"lit:""1816-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
76963,constant,,"lit:""1819-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
78914,constant,,"lit:""182""^^<http://www.w3.org/2001/XMLSchema#decimal>",del_subject,3,0,0
78521,constant,,"lit:""1821-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
82798,constant,,"lit:""1822-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
79425,constant,,"lit:""1824-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
84621,constant,,"lit:""1825-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
85573,constant,,"lit:""1826-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
80966,constant,,"lit:""1830-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
78786,constant,,"lit:""1831-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
82336,constant,,"lit:""1832-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
82969,constant,,"lit:""1836-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
79430,constant,,"lit:""1837-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
82690,constant,,"lit:""1840-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
80049,constant,,"lit:""1840-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
84605,constant,,"lit:""1841-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
74720,constant,,"lit:""1842-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
85117,constant,,"lit:""1845-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
82615,constant,,"lit:""1845-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
85752,constant,,"lit:""1846-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
84433,constant,,"lit:""1847-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
87312,constant,,"lit:""1849-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
80746,constant,,"lit:""1849-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
84301,constant,,"lit:""1850-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
80112,constant,,"lit:""1850-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
85376,constant,,"lit:""1851-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
78547,constant,,"lit:""1853-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
76863,constant,,"lit:""1854-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
75411,constant,,"lit:""1854-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
86968,constant,,"lit:""1857-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
80762,constant,,"lit:""1857-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
74349,constant,,"lit:""1858-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
83081,constant,,"lit:""186""^^<http://www.w3.org/2001/XMLSchema#decimal>",del_subject,3,0,0
79384,constant,,"lit:""1860-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
82155,constant,,"lit:""1860-01-17T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
86675,constant,,"lit:""1861-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
80181,constant,,"lit:""1861-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
77359,constant,,"lit:""1865-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
76561,constant,,"lit:""1867-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
76664,constant,,"lit:""1868-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
85361,constant,,"lit:""1870-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
75693,constant,,"lit:""1871-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
78798,constant,,"lit:""1872-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
80491,constant,,"lit:""1872-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
79388,constant,,"lit:""1873-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
82103,constant,,"lit:""1874-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
80212,constant,,"lit:""1874-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
85398,constant,,"lit:""1875-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
82897,constant,,"lit:""1875-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
83531,constant,,"lit:""1876-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
83601,constant,,"lit:""1877-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
82403,constant,,"lit:""1877-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
79108,constant,,"lit:""1880-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
78823,constant,,"lit:""1881-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
77486,constant,,"lit:""1883-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
74986,constant,,"lit:""1885-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
80157,constant,,"lit:""1886-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
76850,constant,,"lit:""1887-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
80163,constant,,"lit:""1887-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
78827,constant,,"lit:""1888-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
76888,constant,,"lit:""1889-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
79004,constant,,"lit:""1891-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
79343,constant,,"lit:""1892-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
84320,constant,,"lit:""1892-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
75402,constant,,"lit:""1893-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
76950,constant,,"lit:""1894-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
83452,constant,,"lit:""1895-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
79599,constant,,"lit:""1896-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
83442,constant,,"lit:""1897-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
75346,constant,,"lit:""1897-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
75399,constant,,"lit:""1898-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
77414,constant,,"lit:""19""^^<http://www.w3.org/2001/XMLSchema#decimal>",del_subject,3,0,0
78537,constant,,"lit:""1900-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
88002,constant,,"lit:""1902-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
74784,constant,,"lit:""1902-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
82860,constant,,"lit:""1903-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
81809,constant,,"lit:""1904-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
77433,constant,,"lit:""1905-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
80187,constant,,"lit:""1906-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
78797,constant,,"lit:""1906-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
81832,constant,,"lit:""1907-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
75697,constant,,"lit:""1909-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
81582,constant,,"lit:""1909-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
85908,constant,,"lit:""191""^^<http://www.w3.org/2001/XMLSchema#decimal>",del_subject,3,0,0
74238,constant,,"lit:""1910-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
74346,constant,,"lit:""1911-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
76554,constant,,"lit:""1912-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
77543,constant,,"lit:""1913-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
76271,constant,,"lit:""1914-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
83044,constant,,"lit:""1915-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
78835,constant,,"lit:""1915-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
81301,constant,,"lit:""1916-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
77009,constant,,"lit:""1917-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
78918,constant,,"lit:""1917-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
75695,constant,,"lit:""1918-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
76326,constant,,"lit:""1919-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
74950,constant,,"lit:""1919-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
77490,constant,,"lit:""1920-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
80087,constant,,"lit:""1921-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
79171,constant,,"lit:""1921-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
83354,constant,,"lit:""1922-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
79915,constant,,"lit:""1923-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
79509,constant,,"lit:""1923-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
75397,constant,,"lit:""1924-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
75571,constant,,"lit:""1924-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
76773,constant,,"lit:""1926-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
79583,constant,,"lit:""1926-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
79092,constant,,"lit:""1927-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
74310,constant,,"lit:""1928-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
78512,constant,,"lit:""1929-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
76783,constant,,"lit:""1929-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
84164,constant,,"lit:""1932-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
76952,constant,,"lit:""1933-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
76858,constant,,"lit:""1933-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
79002,constant,,"lit:""1934-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
77369,constant,,"lit:""1935-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
76560,constant,,"lit:""1935-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
77347,constant,,"lit:""1936-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
75500,constant,,"lit:""1937-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
79023,constant,,"lit:""1938-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
82681,constant,,"lit:""1938-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
76862,constant,,"lit:""1939-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
78779,constant,,"lit:""1940-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
79566,constant,,"lit:""1940-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
79456,constant,,"lit:""1941-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
74727,constant,,"lit:""1941-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
77047,constant,,"lit:""1942-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
76316,constant,,"lit:""1942-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
75387,constant,,"lit:""1943-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
81656,constant,,"lit:""1944-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
77600,constant,,"lit:""1945-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
75796,constant,,"lit:""1946-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
77572,constant,,"lit:""1946-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
79656,constant,,"lit:""1947-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
79505,constant,,"lit:""1947-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
77349,constant,,"lit:""1948-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
77473,constant,,"lit:""1948-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
77605,constant,,"lit:""1949-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
77046,constant,,"lit:""1950-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
78828,constant,,"lit:""1950-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
75568,constant,,"lit:""1951-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
76268,constant,,"lit:""1952-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
76889,constant,,"lit:""1953-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
81299,constant,,"lit:""1954-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
75340,constant,,"lit:""1954-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
79120,constant,,"lit:""1955-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
74836,constant,,"lit:""1955-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
78782,constant,,"lit:""1956-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
75391,constant,,"lit:""1956-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
75557,constant,,"lit:""1957-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
74737,constant,,"lit:""1957-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
81728,constant,,"lit:""1958-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
76453,constant,,"lit:""1958-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
80050,constant,,"lit:""1959-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
76709,constant,,"lit:""1959-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
79082,constant,,"lit:""1960-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
77045,constant,,"lit:""1960-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
74794,constant,,"lit:""1961-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
79165,constant,,"lit:""1962-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
74974,constant,,"lit:""1962-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
76542,constant,,"lit:""1963-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
75015,constant,,"lit:""1964-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
78824,constant,,"lit:""1965-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
78836,constant,,"lit:""1966-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
74304,constant,,"lit:""1966-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
75307,constant,,"lit:""1967-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
76810,constant,,"lit:""1968-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
79493,constant,,"lit:""1970-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
76323,constant,,"lit:""1970-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
76070,constant,,"lit:""1971-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
76998,constant,,"lit:""1971-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
77435,constant,,"lit:""1972-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
75504,constant,,"lit:""1972-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
77209,constant,,"lit:""1973-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
74883,constant,,"lit:""1973-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
78921,constant,,"lit:""1975-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
78540,constant,,"lit:""1975-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
76718,constant,,"lit:""1976-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
76951,constant,,"lit:""1977-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
74338,constant,,"lit:""1977-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
76737,constant,,"lit:""1978-00-00T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
77370,constant,,"lit:""1978-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",del_subject,3,0,0
